cve_id,vendor,product,repo_key,final_repo_key,github_url,ref_kind,source_tags,verdict,confidence,audit_reason,stored_decision_rule,stored_fitness,checked_url,final_url,http_status,github_title,github_description,recommended_action,recommended_reason,repo_action_canonical_repo_key
CVE-2021-20619,weseek,growi,weseek@growi,growilabs@growi,https://github.com/weseek/growi,repo_or_file,Product;Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/weseek/growi,https://github.com/growilabs/growi,200,GitHub - growilabs/growi: :anchor: GROWI - Team collaboration software using markdown · GitHub,:anchor: GROWI - Team collaboration software using markdown - growilabs/growi,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,growilabs@growi
CVE-2021-20718,openidc,mod_auth_openidc,zmartzone@mod_auth_openidc,openidc@mod_auth_openidc,https://github.com/zmartzone/mod_auth_openidc,repo_or_file,Product;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.65,https://github.com/zmartzone/mod_auth_openidc,https://github.com/OpenIDC/mod_auth_openidc,200,GitHub - OpenIDC/mod_auth_openidc: OpenID Certified™ OpenID Connect and FAPI 2 Relying Party module for Apache HTTPd · GitHub,OpenID Certified™ OpenID Connect and FAPI 2 Relying Party module for Apache HTTPd - OpenIDC/mod_auth_openidc,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,openidc@mod_auth_openidc
CVE-2021-21272,deislabs,oras,deislabs@oras,oras-project@oras,https://github.com/deislabs/oras/commit/96cd90423303f1bb42bd043cb4c36085e6e91e8e,commit,Patch,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/deislabs/oras,https://github.com/oras-project/oras,200,"GitHub - oras-project/oras: OCI registry client - managing content like artifacts, images, packages · GitHub","OCI registry client - managing content like artifacts, images, packages - oras-project/oras",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,oras-project@oras
CVE-2021-21338,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-4jhw-2p6j-5wmp,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-21339,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-qx3w-4864-94ch,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-21340,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-fjh3-g8gq-9q92,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-21355,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-2r6j-862c-m2v2,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-21357,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-3vg7-jw9m-pc3f,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-21358,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-x79j-wgqv-g8h2,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-21359,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-4p9g-qgx9-397p,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-21369,linuxfoundation,besu,hyperledger@besu,besu-eth@besu,https://github.com/hyperledger/besu/blob/master/CHANGELOG.md#151,repo_or_file,Release Notes;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6686666666666666,https://github.com/hyperledger/besu,https://github.com/besu-eth/besu,200,"GitHub - besu-eth/besu: An enterprise-grade Java-based, Apache 2.0 licensed Ethereum client https://wiki.hyperledger.org/display/besu · GitHub","An enterprise-grade Java-based, Apache 2.0 licensed Ethereum client https://wiki.hyperledger.org/display/besu - besu-eth/besu",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,besu-eth@besu
CVE-2021-21370,typo3,typo3,typo3@typo3.cms,typo3@typo3,https://github.com/TYPO3/TYPO3.CMS/security/advisories/GHSA-x7hc-x7fm-f7qh,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/typo3/typo3.cms,https://github.com/TYPO3/typo3,200,GitHub - TYPO3/typo3: The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS · GitHub,The TYPO3 Core - Enterprise Content Management System. Synchronized mirror of https://review.typo3.org/q/project:Packages/TYPO3.CMS - TYPO3/typo3,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,typo3@typo3
CVE-2021-22572,google,data_transfer_project,google@data-transfer-project,dtinit@data-transfer-project,https://github.com/google/data-transfer-project/pull/969,pull,Patch;Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.9804999999999999,https://github.com/google/data-transfer-project,https://github.com/dtinit/data-transfer-project,200,"GitHub - dtinit/data-transfer-project: The Data Transfer Project makes it easy for platforms to build interoperable user data portability features. We are establishing a common framework, including data models and protocols, to enable direct transfer of data both into and out of participating online service providers. · GitHub","The Data Transfer Project makes it easy for platforms to build interoperable user data portability features. We are establishing a common framework, including data models and protocols, to enable d...",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,dtinit@data-transfer-project
CVE-2021-23353,parall,jspdf,mrrio@jspdf,parallax@jspdf,https://github.com/MrRio/jsPDF/commit/d8bb3b39efcd129994f7a3b01b632164144ec43e,commit,Patch;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6966666666666667,https://github.com/mrrio/jspdf,https://github.com/parallax/jsPDF,200,GitHub - parallax/jsPDF: Client-side JavaScript PDF generation for everyone. · GitHub,Client-side JavaScript PDF generation for everyone. - parallax/jsPDF,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,parallax@jspdf
CVE-2021-24029,facebook,mvfst,facebookincubator@mvfst,facebook@mvfst,https://github.com/facebookincubator/mvfst/commit/a67083ff4b8dcbb7ee2839da6338032030d712b0,commit,Patch;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.8280653538259832,https://github.com/facebookincubator/mvfst,https://github.com/facebook/mvfst,200,GitHub - facebook/mvfst: An implementation of the QUIC transport protocol. · GitHub,An implementation of the QUIC transport protocol. Contribute to facebook/mvfst development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,facebook@mvfst
CVE-2021-25960,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/commit/7124482fe07ee164923d974456ed31e45f65e513,commit,Patch;Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2021-25961,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/commit/7124482fe07ee164923d974456ed31e45f65e513,commit,Patch;Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2021-25982,darwin,factor,factorjs@factor,fictionco@fiction,https://github.com/FactorJS/factor/blob/v1.8.30/%40plugins/plugin-forum/topic-list.vue#L139,repo_or_file,,likely_product_repo_owner_diff,medium,product-repo name matches but owner differs from CPE vendor,ref_clean_repo_score_ge_threshold,0.685,https://github.com/factorjs/factor,https://github.com/fictionco/fiction,200,GitHub - fictionco/fiction: Agentic Digital Self Platform · GitHub,Agentic Digital Self Platform. Contribute to fictionco/fiction development by creating an account on GitHub.,keep_review_not_auto_accept,medium_likely_product_or_redirected_name_variant,fictionco@fiction
CVE-2021-25983,darwin,factor,factorjs@factor,fictionco@fiction,https://github.com/FactorJS/factor/blob/v1.8.30/%40plugins/plugin-forum/topic-list.vue#L141-L143,repo_or_file,,likely_product_repo_owner_diff,medium,product-repo name matches but owner differs from CPE vendor,ref_clean_repo_score_ge_threshold,0.685,https://github.com/factorjs/factor,https://github.com/fictionco/fiction,200,GitHub - fictionco/fiction: Agentic Digital Self Platform · GitHub,Agentic Digital Self Platform. Contribute to fictionco/fiction development by creating an account on GitHub.,keep_review_not_auto_accept,medium_likely_product_or_redirected_name_variant,fictionco@fiction
CVE-2021-25984,darwin,factor,factorjs@factor,fictionco@fiction,https://github.com/FactorJS/factor/blob/v1.8.30/%40plugins/plugin-forum/topic-reply.vue#L119,repo_or_file,,likely_product_repo_owner_diff,medium,product-repo name matches but owner differs from CPE vendor,ref_clean_repo_score_ge_threshold,0.685,https://github.com/factorjs/factor,https://github.com/fictionco/fiction,200,GitHub - fictionco/fiction: Agentic Digital Self Platform · GitHub,Agentic Digital Self Platform. Contribute to fictionco/fiction development by creating an account on GitHub.,keep_review_not_auto_accept,medium_likely_product_or_redirected_name_variant,fictionco@fiction
